0.006076994385644882,0.17941721285516243
-0.25816043610008066,0.39144110032040164
0.19109174241564592,-0.26349506948617923
-0.27145991616276877,0.004186576508573782
0.2500076662926102,0.1686948112680581
0.038133491492200106,0.16428197482628426
0.4972682344531665,0.13343805998867922
0.298793617270935,-0.1955377031486976
0.8178243895867383,-0.06150861058813435
-0.06034787027739141,-0.1700231824433729
0.5175419704424572,-0.21917478935556817
1.2581299219757227,-0.12476489333955387
0.7262009693050966,-0.1055235569421292
1.0357381105396741,0.14222204616211703
1.7180282693282185,-0.11530317740813549
1.933830487500828,-0.6611887174895182
2.2139553490315858,-0.10610322973171646
2.370046766704244,0.4794951085618736
2.4137664417376445,-0.03188442390461488
2.8796989188526294,-0.4810258709526016
3.447534215535327,-0.09119210597343122
4.059897778897711,-0.4172253504291096
4.519561631781202,-0.10332722968666525
4.473641637398621,0.012812953540142225
5.306762403589433,-0.2671135148891233
5.565519755827129,-0.44484783716665066
6.571903573428655,-0.7959035285750542
6.521627822680023,-0.3218338505658137
7.498200966192494,-0.8483203841407821
8.457503475158969,-0.7700056444958794
8.515504896919246,-1.7303918909603917
9.330693738147861,-1.6387890960010318
9.94064562241707,-1.7602339032288186
10.946472308579125,-1.6429659062722692
11.365745698011388,-2.1035763959575005
12.945599628638917,-2.236147127741248
13.132680622901168,-2.659453501650565
13.954190527459353,-2.4822972890079615
15.086232220547213,-3.2459148207950723
15.953217927884737,-3.2268399735639797
16.5925981935638,-3.506082743201994
17.401796827907265,-4.163395229986154
18.913993488446756,-4.2623793454945424
19.91041397570286,-4.096887351527475
21.340860706643237,-5.04095895053146
21.67534186222995,-4.866355065016771
23.56026297602985,-5.674393309234617
24.668685393801322,-5.596290633213176
26.089999540775267,-5.579748787907181
26.984155073437638,-6.153102854344027
28.44739117294122,-6.598857557020153
29.802545540873634,-6.793979144937148
31.279245688539234,-7.31993921960664
32.67726575331182,-6.779975782136352
34.687406294792794,-7.466905224280794
35.81001480005277,-7.981176964646439
37.902387076197186,-8.16059226555549
39.61726909235358,-8.238647334771985
41.139422065728525,-8.858752204851447
42.409257633955974,-8.344880790644062
44.75021693201799,-8.402951326326704
47.06856567691404,-8.382837303368431
49.07206075554669,-7.929483864343649
50.545666172194544,-8.601395994094704
52.99483142436393,-8.046396092449758
55.21692872264244,-7.907693275569436
57.67063604573292,-6.722271029587446
59.50824390225224,-6.730333750045376
61.77138807184985,-5.8779414677352495
63.85311432006521,-4.63697814734674
